time,decibel
3.7151927437641725,-60.16743
3.7384126984126986,-61.199715
3.7616326530612243,-63.426216
3.7848526077097504,-65.52436
3.8080725623582765,-66.357376
3.8312925170068026,-65.27096
3.8545124716553287,-64.75796
3.877732426303855,-67.98527
3.900952380952381,-73.5139
3.924172335600907,-77.00994
3.947392290249433,-77.25475
3.9706122448979593,-76.89487
3.9938321995464854,-76.72331
4.017052154195011,-75.994286
4.040272108843538,-75.75776
4.063492063492063,-77.03597
4.08671201814059,-77.647514
4.1099319727891155,-78.0406
4.133151927437642,-78.32508
4.156371882086168,-78.11471
4.179591836734694,-77.94507
4.20281179138322,-77.91224
4.2260317460317465,-77.91726
4.249251700680272,-77.70741
4.272471655328798,-77.01539
4.295691609977324,-77.13623
4.31891156462585,-77.55775
4.342131519274377,-77.48925
4.365351473922902,-77.38697
4.388571428571429,-77.53736
4.4117913832199545,-77.779144
4.435011337868481,-77.881966
4.458231292517007,-77.60608
4.481451247165533,-77.735245
4.504671201814059,-77.770096
4.527891156462585,-77.248886
4.551111111111111,-77.16989
4.574331065759637,-75.45174
4.597551020408163,-70.24051
4.620770975056689,-65.129005
4.6439909297052155,-63.08388
4.667210884353741,-64.65263
4.690430839002268,-68.099724
4.713650793650793,-68.08815
4.73687074829932,-74.31853
4.760090702947846,-74.15778
4.783310657596372,-63.669273
4.806530612244898,-59.46626
4.829750566893424,-55.66995
4.85297052154195,-51.30459
4.876190476190477,-50.097507
4.899410430839002,-52.04541
4.922630385487528,-55.59236
4.9458503401360545,-61.738552
4.96907029478458,-63.607716
4.992290249433107,-61.30336
5.015510204081632,-60.906406
5.038730158730159,-62.969093
5.061950113378685,-63.963978
5.085170068027211,-63.62849
5.108390022675737,-64.37896
5.131609977324263,-64.46166
5.154829931972789,-63.40449
5.178049886621316,-63.882652
5.201269841269841,-63.14987
5.224489795918367,-65.62845
5.2477097505668935,-67.24675
5.270929705215419,-64.22748
5.294149659863946,-54.81734
5.317369614512471,-51.96294
5.340589569160998,-53.808544
5.363809523809524,-57.118576
5.38702947845805,-60.150608
5.410249433106576,-65.64166
5.433469387755102,-65.4575
5.456689342403628,-62.37094
5.479909297052155,-65.67793
5.50312925170068,-69.233246
5.526349206349207,-67.24877
5.5495691609977325,-67.39882
5.572789115646258,-68.77833
5.596009070294785,-68.818504
5.61922902494331,-69.22913
5.642448979591837,-70.019875
5.6656689342403626,-70.84735
5.688888888888889,-72.06651
5.712108843537415,-72.797455
5.735328798185941,-74.41043
5.758548752834467,-72.13539
5.7817687074829935,-67.14369
5.804988662131519,-63.800243
5.828208616780046,-62.371212
5.851428571428571,-63.252342
5.874648526077097,-66.20522
5.897868480725624,-70.75208
5.921088435374149,-74.369736
5.944308390022676,-75.71602
5.9675283446712015,-76.642944
5.990748299319728,-77.54214
6.013968253968254,-77.66184
6.03718820861678,-77.60593
6.060408163265306,-77.451675
6.0836281179138325,-77.05029
6.106848072562358,-77.17325
6.130068027210885,-77.09523
6.15328798185941,-76.38869
6.176507936507937,-76.48946
6.199727891156463,-77.412285
6.222947845804988,-77.74132
6.246167800453515,-77.780685
6.2693877551020405,-77.798676
6.292607709750567,-78.011024
6.315827664399093,-78.361496
6.339047619047619,-78.494125
6.362267573696145,-78.55195
6.3854875283446715,-78.48902
6.408707482993197,-78.64884
6.431927437641724,-78.11189
6.455147392290249,-76.72404
6.478367346938776,-76.17782
6.501587301587302,-76.584
6.524807256235827,-76.82497
6.548027210884354,-77.60741
6.5712471655328795,-78.49794
6.594467120181406,-79.024254
6.617687074829932,-79.137054
6.640907029478458,-79.17507
6.664126984126984,-78.875534
6.6873469387755105,-77.680336
6.710566893424036,-76.786736
6.733786848072563,-76.846924
6.757006802721088,-77.738686
6.780226757369615,-78.54524
6.8034467120181406,-78.908775
6.826666666666667,-79.01875
6.849886621315193,-79.11455
6.873106575963718,-79.4421
6.896326530612245,-79.497955
6.919546485260771,-79.40351
6.942766439909297,-79.29942
6.965986394557823,-79.23195
6.989206349206349,-78.763794
7.012426303854875,-77.81045
7.035646258503402,-76.88991
7.058866213151927,-76.61161
7.082086167800454,-76.51509
7.1053061224489795,-76.751816
7.128526077097506,-77.73601
7.151746031746032,-78.747505
7.174965986394557,-79.19645
7.198185941043084,-79.42243
7.22140589569161,-79.55186
7.244625850340136,-79.6442
7.267845804988662,-79.63552
7.291065759637188,-79.565186
7.314285714285714,-79.52388
7.337505668934241,-79.41827
7.360725623582766,-79.22345
7.383945578231293,-79.14316
7.4071655328798185,-79.34052
7.430385487528345,-79.40145
7.453605442176871,-79.63959
7.476825396825397,-79.79591
7.500045351473923,-79.8135
7.523265306122449,-79.761665
7.546485260770975,-79.7729
7.569705215419501,-79.78889
7.592925170068027,-79.81137
7.616145124716553,-79.828926
7.63936507936508,-79.73739
7.662585034013605,-79.57924
7.685804988662132,-79.48722
7.7090249433106575,-79.4717
7.732244897959184,-79.36753
7.75546485260771,-79.1877
7.778684807256236,-78.9229
7.801904761904762,-78.869484
7.825124716553288,-78.99746
7.848344671201814,-79.27143
7.87156462585034,-79.262146
7.894784580498866,-79.327126
7.918004535147392,-79.4986
7.9412244897959186,-79.70149
7.964444444444444,-79.78655
7.987664399092971,-79.7625
8.010884353741497,-79.76661
8.034104308390022,-79.77478
8.057324263038549,-79.743515
8.080544217687075,-79.752014
8.103764172335602,-79.73773
8.126984126984127,-79.737015
8.150204081632653,-79.73144
8.17342403628118,-79.707886
8.196643990929704,-79.72389
8.219863945578231,-79.74727
8.243083900226758,-79.72041
8.266303854875284,-79.7158
8.289523809523809,-79.643486
8.312743764172335,-79.66492
8.335963718820862,-79.76929
8.359183673469389,-79.701385
8.382403628117913,-79.65856
8.40562358276644,-79.66127
8.428843537414966,-79.75573
8.452063492063493,-79.71098
8.475283446712018,-79.670395
8.498503401360544,-79.67287
8.52172335600907,-79.74961
8.544943310657596,-79.71552
8.568163265306122,-79.6727
8.591383219954649,-79.64773
8.614603174603175,-79.685486
8.6378231292517,-79.69187
8.661043083900227,-79.68954
8.684263038548753,-79.71817
8.70748299319728,-79.652695
8.730702947845804,-79.64029
8.753922902494331,-79.65019
8.777142857142858,-79.66518
8.800362811791382,-79.64547
8.823582766439909,-79.66407
8.846802721088435,-79.68638
8.870022675736962,-79.63832
8.893242630385487,-79.64158
8.916462585034013,-79.61954
8.93968253968254,-79.631
8.962902494331066,-79.492805
8.986122448979591,-79.5416
9.009342403628118,-79.60737
9.032562358276644,-79.60621
9.05578231292517,-79.61912
9.079002267573696,-79.62446
9.102222222222222,-79.62594
9.125442176870749,-79.54584
9.148662131519274,-79.50294
9.1718820861678,-79.53629
9.195102040816327,-79.507996
9.218321995464853,-79.49646
9.241541950113378,-79.47073
9.264761904761905,-79.49388
9.287981859410431,-79.53749
9.311201814058958,-79.584465
9.334421768707482,-79.58757
9.357641723356009,-79.6164
9.380861678004536,-79.63809
9.404081632653062,-79.65601
9.427301587301587,-79.64445
9.450521541950113,-79.67868
9.47374149659864,-79.652695
9.496961451247165,-79.64861
9.520181405895691,-79.66187
9.543401360544218,-79.60784
9.566621315192744,-79.63657
9.58984126984127,-79.64443
9.613061224489796,-79.68269
9.636281179138322,-79.64024
9.659501133786849,-79.63098
9.682721088435374,-79.603905
9.7059410430839,-79.52509
9.729160997732427,-79.46378
9.752380952380953,-79.551125
9.775600907029478,-79.631966
9.798820861678005,-79.65998
9.822040816326531,-79.69656
9.845260770975056,-79.72773
9.868480725623582,-79.720146
9.891700680272109,-79.719864
9.914920634920636,-79.72978
9.93814058956916,-79.69216
9.961360544217687,-79.710075
9.984580498866213,-79.76819
10.00780045351474,-79.76418
10.031020408163265,-79.75556
10.054240362811791,-79.756966
10.077460317460318,-79.68948
10.100680272108843,-79.59856
10.12390022675737,-79.53576
10.147120181405896,-79.431366
10.170340136054422,-79.41159
10.193560090702947,-79.411224
10.216780045351474,-79.466866
10.24,-79.48417
10.263219954648527,-79.5022
10.286439909297052,-79.5994
10.309659863945578,-79.70786
10.332879818594105,-79.72159
10.356099773242631,-79.73918
10.379319727891156,-79.76692
10.402539682539683,-79.8048
10.425759637188209,-79.703964
10.448979591836734,-79.71058
10.47219954648526,-79.73832
10.495419501133787,-79.78253
10.518639455782314,-79.785805
10.541859410430838,-79.794785
10.565079365079365,-79.76273
10.588299319727891,-79.76214
10.611519274376418,-79.74431
10.634739229024943,-79.61544
10.65795918367347,-79.63753
10.681179138321996,-79.55102
10.704399092970522,-79.555405
10.727619047619047,-79.61381
10.750839002267574,-79.63522
10.7740589569161,-79.71229
10.797278911564625,-79.73916
10.820498866213152,-79.66218
10.843718820861678,-79.6387
10.866938775510205,-79.662605
10.89015873015873,-79.71094
10.913378684807256,-79.77974
10.936598639455783,-79.75084
10.95981859410431,-79.6977
10.983038548752834,-79.4472
11.00625850340136,-79.35713
11.029478458049887,-79.36151
11.052698412698414,-79.36851
11.075918367346938,-79.32533
11.099138321995465,-79.407715
11.122358276643991,-79.41878
11.145578231292516,-79.354256
11.168798185941043,-79.41703
11.19201814058957,-79.34768
11.215238095238096,-79.09186
11.23845804988662,-79.22754
11.261678004535147,-79.42641
11.284897959183674,-79.5345
11.3081179138322,-79.550186
11.331337868480725,-79.44374
11.354557823129252,-79.33807
11.377777777777778,-79.2405
11.400997732426303,-79.35382
11.42421768707483,-79.35476
11.447437641723356,-79.248314
11.470657596371883,-79.00387
11.493877551020407,-78.41563
11.517097505668934,-78.7944
11.54031746031746,-79.47805
11.563537414965987,-79.56277
11.586757369614512,-79.56621
11.609977324263038,-79.585014
11.633197278911565,-79.561844
11.656417233560092,-79.57291
11.679637188208616,-79.46406
11.702857142857143,-79.51286
11.72607709750567,-79.5854
11.749297052154194,-79.60358
11.77251700680272,-79.45826
11.795736961451247,-79.18819
11.818956916099774,-78.76544
11.842176870748299,-78.631546
11.865396825396825,-79.11081
11.888616780045352,-79.5226
11.911836734693878,-79.62886
11.935056689342403,-79.56123
11.95827664399093,-79.56924
11.981496598639456,-79.595245
12.004716553287983,-79.46153
12.027936507936507,-79.426735
12.051156462585034,-79.404305
12.07437641723356,-79.36311
12.097596371882085,-79.42099
12.120816326530612,-79.397194
12.144036281179138,-79.33271
12.167256235827665,-79.52425
12.19047619047619,-79.43762
12.213696145124716,-79.170906
12.236916099773243,-79.335175
12.26013605442177,-79.2531
12.283356009070294,-79.4108
12.30657596371882,-78.13261
12.329795918367347,-78.319374
12.353015873015874,-78.72677
12.376235827664399,-78.75296
12.399455782312925,-79.57799
12.422675736961452,-79.66869
12.445895691609977,-79.64481
12.469115646258503,-79.613
12.49233560090703,-79.60687
12.515555555555556,-79.60976
12.538775510204081,-79.687645
12.561995464852608,-79.646965
12.585215419501134,-79.37665
12.60843537414966,-79.47876
12.631655328798185,-79.58621
12.654875283446712,-79.52288
12.678095238095239,-79.39793
12.701315192743763,-79.227936
12.72453514739229,-79.26998
12.747755102040816,-79.36799
12.770975056689343,-79.39629
12.794195011337868,-79.33729
12.817414965986394,-79.36039
12.84063492063492,-79.32043
12.863854875283447,-79.52443
12.887074829931972,-79.61357
12.910294784580499,-79.616684
12.933514739229025,-79.63253
12.956734693877552,-79.67546
12.979954648526077,-79.61218
13.003174603174603,-79.20349
13.02639455782313,-78.791176
13.049614512471654,-79.34746
13.072834467120181,-79.573555
13.096054421768708,-79.6528
13.119274376417234,-79.627075
13.142494331065759,-79.639595
13.165714285714285,-79.61859
13.188934240362812,-79.50991
13.212154195011339,-78.80424
13.235374149659863,-79.01573
13.25859410430839,-78.79987
13.281814058956916,-78.06146
13.305034013605443,-77.87156
13.328253968253968,-77.665306
13.351473922902494,-77.782074
13.374693877551021,-77.90471
13.397913832199546,-77.865105
13.421133786848072,-77.793304
13.444353741496599,-77.71698
13.467573696145125,-77.72221
13.49079365079365,-77.71506
13.514013605442177,-77.93464
13.537233560090703,-77.93874
13.56045351473923,-78.24109
13.583673469387755,-78.84086
13.606893424036281,-79.04637
13.630113378684808,-79.21428
13.653333333333334,-79.24319
13.676553287981859,-79.39186
13.699773242630386,-78.928764
13.722993197278912,-78.443306
13.746213151927437,-78.184784
13.769433106575963,-78.291145
13.79265306122449,-77.90703
13.815873015873017,-77.68175
13.839092970521541,-77.99131
13.862312925170068,-78.02038
13.885532879818594,-78.38262
13.908752834467121,-78.688965
13.931972789115646,-78.88744
13.955192743764172,-78.951126
13.978412698412699,-78.54158
14.001632653061224,-75.72726
14.02485260770975,-76.414444
14.048072562358277,-79.001236
14.071292517006803,-79.30508
14.094512471655328,-79.5486
14.117732426303855,-79.608246
14.140952380952381,-79.570366
14.164172335600908,-79.565506
14.187392290249432,-79.52913
14.210612244897959,-79.46852
14.233832199546486,-79.48922
14.257052154195012,-79.44381
14.280272108843537,-79.4705
14.303492063492063,-79.441055
14.32671201814059,-79.45201
14.349931972789115,-79.48674
14.373151927437641,-79.345535
14.396371882086168,-79.400276
14.419591836734694,-79.3227
14.44281179138322,-79.37473
14.466031746031746,-79.41488
14.489251700680272,-79.41486
14.512471655328799,-79.44755
14.535691609977324,-79.414055
14.55891156462585,-79.38727
14.582131519274377,-79.19995
14.605351473922903,-79.13791
14.628571428571428,-79.32278
14.651791383219955,-78.97424
14.675011337868481,-78.75067
14.698231292517006,-79.086975
14.721451247165533,-79.35471
14.744671201814059,-79.38398
14.767891156462586,-79.419205
14.79111111111111,-79.412865
14.814331065759637,-79.33291
14.837551020408164,-79.39688
14.86077097505669,-79.41375
14.883990929705215,-79.39544
14.907210884353741,-79.41117
14.930430839002268,-79.3988
14.953650793650795,-79.43118
14.97687074829932,-78.27143
15.000090702947846,-77.46698
15.023310657596372,-78.79489
15.046530612244897,-79.41107
15.069750566893424,-79.066284
15.09297052154195,-77.87395
15.116190476190477,-75.88295
15.139410430839002,-73.575035
15.162630385487528,-72.523705
15.185850340136055,-72.59102
15.209070294784581,-73.76795
15.232290249433106,-74.77488
15.255510204081633,-75.85686
15.27873015873016,-75.22066
15.301950113378684,-74.5577
15.32517006802721,-75.37987
15.348390022675737,-75.584435
15.371609977324264,-75.086555
15.394829931972788,-75.10778
15.418049886621315,-75.87533
15.441269841269841,-76.37694
15.464489795918368,-75.87091
15.487709750566893,-76.01686
15.51092970521542,-76.80526
15.534149659863946,-77.3134
15.557369614512472,-76.683464
15.580589569160997,-75.87724
15.603809523809524,-74.83877
15.62702947845805,-70.791725
15.650249433106575,-66.92879
15.673469387755102,-64.92681
15.696689342403628,-64.72974
15.719909297052155,-64.83436
15.74312925170068,-65.860245
15.766349206349206,-66.10765
15.789569160997733,-67.45931
15.81278911564626,-71.12471
15.836009070294784,-75.4458
15.85922902494331,-76.2021
15.882448979591837,-76.39626
15.905668934240364,-75.60855
15.928888888888888,-73.44534
15.952108843537415,-72.33611
15.975328798185942,-71.75279
15.998548752834466,-70.87816
16.021768707482995,-71.42751
16.04498866213152,-74.615005
16.068208616780044,-77.27379
16.091428571428573,-77.90808
16.114648526077097,-77.781784
16.137868480725622,-77.54114
16.16108843537415,-77.4421
16.184308390022675,-77.722725
16.207528344671204,-77.826775
16.23074829931973,-77.994804
16.253968253968253,-78.09314
16.27718820861678,-77.943405
16.300408163265306,-77.64268
16.32362811791383,-76.817245
16.34684807256236,-75.17345
16.370068027210884,-76.12311
16.39328798185941,-77.78016
16.416507936507937,-78.40741
16.439727891156462,-78.29454
16.46294784580499,-78.47156
16.486167800453515,-78.60894
16.50938775510204,-78.59372
16.532607709750568,-78.47633
16.555827664399093,-78.595505
16.579047619047618,-78.507454
16.602267573696146,-78.581345
16.62548752834467,-78.57964
16.648707482993196,-78.48908
16.671927437641724,-78.48746
16.69514739229025,-78.28434
16.718367346938777,-77.799774
16.741587301587302,-77.529015
16.764807256235827,-77.79098
16.788027210884355,-77.77105
16.81124716553288,-78.121765
16.834467120181404,-78.41332
16.857687074829933,-78.5528
16.880907029478458,-78.886734
16.904126984126986,-79.09234
16.92734693877551,-79.18927
16.950566893424035,-79.179146
16.973786848072564,-79.264946
16.99700680272109,-79.2025
17.020226757369613,-79.121086
17.04344671201814,-78.67898
17.066666666666666,-77.57223
17.08988662131519,-76.11649
17.11310657596372,-75.47857
17.136326530612244,-75.438446
17.159546485260773,-75.699615
17.182766439909297,-76.12057
17.205986394557822,-75.93122
17.22920634920635,-75.28099
17.252426303854875,-75.30821
17.2756462585034,-74.64148
17.29886621315193,-72.894485
17.322086167800453,-71.52278
17.345306122448978,-71.300064
17.368526077097506,-72.61973
17.39174603174603,-73.24982
17.41496598639456,-74.276085
17.438185941043084,-76.338005
17.46140589569161,-73.227776
17.484625850340137,-70.933136
17.507845804988662,-70.51693
17.531065759637187,-72.0104
17.554285714285715,-74.963295
17.57750566893424,-76.658005
17.600725623582765,-76.01887
17.623945578231293,-74.50496
17.647165532879818,-73.554016
17.670385487528346,-73.32468
17.69360544217687,-71.917435
17.716825396825396,-71.29378
17.740045351473924,-71.22712
17.76326530612245,-72.29277
17.786485260770974,-73.66506
17.809705215419502,-74.97652
17.832925170068027,-76.48302
17.856145124716555,-77.05675
17.87936507936508,-77.304405
17.902585034013605,-77.509514
17.925804988662133,-77.29552
17.949024943310658,-77.18687
17.972244897959182,-76.69758
17.99546485260771,-73.25562
18.018684807256236,-72.39803
18.04190476190476,-74.33805
18.06512471655329,-76.85576
18.088344671201813,-77.43965
18.11156462585034,-76.99806
18.134784580498867,-76.89001
18.15800453514739,-75.660805
18.18122448979592,-74.39214
18.204444444444444,-73.89261
18.22766439909297,-74.42794
18.250884353741498,-74.60185
18.274104308390022,-74.82389
18.297324263038547,-76.036934
18.320544217687075,-76.68191
18.3437641723356,-77.03334
18.36698412698413,-77.34936
18.390204081632653,-77.76286
18.413424036281178,-78.29783
18.436643990929706,-78.67085
18.45986394557823,-78.84612
18.483083900226756,-78.9005
18.506303854875284,-78.91309
18.52952380952381,-79.02258
18.552743764172334,-79.04062
18.575963718820862,-79.06146
18.599183673469387,-78.96466
18.622403628117915,-78.923996
18.64562358276644,-78.9315
18.668843537414965,-78.92727
18.692063492063493,-79.086586
18.715283446712018,-78.92525
18.738503401360543,-78.77101
18.76172335600907,-79.00074
18.784943310657596,-79.09366
18.808163265306124,-79.23439
18.83138321995465,-79.16282
18.854603174603174,-79.17569
18.877823129251702,-79.19782
18.901043083900227,-79.147194
18.92426303854875,-79.16692
18.94748299319728,-79.307846
18.970702947845805,-79.28328
18.99392290249433,-79.24348
19.017142857142858,-79.41465
19.040362811791383,-79.47274
19.06358276643991,-79.42267
19.086802721088436,-79.394585
19.11002267573696,-79.21053
19.13324263038549,-79.17858
19.156462585034014,-79.260796
19.17968253968254,-79.28324
19.202902494331067,-79.287025
19.22612244897959,-79.31878
19.249342403628116,-79.18006
19.272562358276645,-78.659775
19.29578231292517,-78.34502
19.319002267573698,-78.428535
19.342222222222222,-78.951294
19.365442176870747,-79.12887
19.388662131519276,-79.256676
19.4118820861678,-79.24233
19.435102040816325,-79.28186
19.458321995464853,-79.301216
19.481541950113378,-79.28744
19.504761904761907,-79.336624
19.52798185941043,-79.33988
19.551201814058956,-79.25615
19.574421768707484,-79.26591
19.59764172335601,-79.24637
19.620861678004534,-79.23398
19.644081632653062,-79.27111
19.667301587301587,-79.301994
19.690521541950112,-79.23371
19.71374149659864,-79.15342
19.736961451247165,-78.744514
19.760181405895693,-78.06748
19.783401360544218,-78.89941
19.806621315192743,-79.24503
19.82984126984127,-79.40654
19.853061224489796,-79.466644
19.87628117913832,-79.38572
19.89950113378685,-79.42825
19.922721088435374,-79.38168
19.9459410430839,-79.31411
19.969160997732427,-79.18454
19.99238095238095,-79.01937
20.01560090702948,-79.169464
20.038820861678005,-79.24416
20.06204081632653,-79.261765
20.085260770975058,-79.234184
20.108480725623583,-79.0102
20.131700680272107,-79.00192
20.154920634920636,-79.14738
20.17814058956916,-79.127655
20.201360544217685,-79.22611
20.224580498866214,-79.20282
20.24780045351474,-79.24441
20.271020408163267,-79.11179
20.29424036281179,-78.97255
20.317460317460316,-78.990295
20.340680272108845,-79.000824
20.36390022675737,-79.0121
20.387120181405894,-79.02558
20.410340136054423,-78.88391
20.433560090702947,-78.75947
20.456780045351476,-78.89893
20.48,-78.76897
20.503219954648525,-78.765396
20.526439909297054,-78.64936
20.54965986394558,-78.63748
20.572879818594103,-78.63145
20.59609977324263,-78.70483
20.619319727891156,-78.58904
20.64253968253968,-78.62087
20.66575963718821,-78.63815
20.688979591836734,-78.53461
20.712199546485262,-78.56919
20.735419501133787,-78.4858
20.758639455782312,-78.4513
20.78185941043084,-78.38676
20.805079365079365,-78.4969
20.82829931972789,-78.51695
20.851519274376418,-78.48417
20.874739229024943,-78.49325
20.897959183673468,-78.52879
20.921179138321996,-78.589165
20.94439909297052,-78.71451
20.96761904761905,-78.728035
20.990839002267574,-78.757164
21.0140589569161,-78.80962
21.037278911564627,-78.82837
21.060498866213152,-78.83088
21.083718820861677,-78.80744
21.106938775510205,-78.819405
21.13015873015873,-78.887054
21.153378684807254,-78.87477
21.176598639455783,-78.8661
21.199818594104308,-78.85283
21.223038548752836,-78.83816
21.24625850340136,-78.91326
21.269478458049885,-78.9386
21.292698412698414,-78.99373
21.31591836734694,-79.14837
21.339138321995463,-79.08354
21.36235827664399,-79.07116
21.385578231292516,-79.081024
21.408798185941045,-79.093925
21.43201814058957,-79.08269
21.455238095238094,-79.15454
21.478458049886623,-79.21076
21.501678004535147,-79.25412
21.524897959183672,-79.28088
21.5481179138322,-79.17242
21.571337868480725,-79.25331
21.59455782312925,-79.34421
21.61777777777778,-79.31059
21.640997732426303,-79.29205
21.66421768707483,-79.3234
21.687437641723356,-79.34796
21.71065759637188,-79.34229
21.73387755102041,-79.42803
21.757097505668934,-79.43547
21.78031746031746,-79.32136
21.803537414965987,-79.36859
21.826757369614512,-79.423584
21.849977324263037,-79.42429
21.873197278911565,-79.39227
21.89641723356009,-79.23975
21.91963718820862,-79.271355
21.942857142857143,-79.38702
21.966077097505668,-79.34868
21.989297052154196,-79.3909
22.01251700680272,-79.39806
22.035736961451246,-79.359436
22.058956916099774,-79.35428
22.0821768707483,-79.30352
22.105396825396827,-79.20475
22.128616780045352,-79.10842
22.151836734693877,-79.10669
22.175056689342405,-79.05029
22.19827664399093,-79.05998
22.221496598639455,-79.05938
22.244716553287983,-79.02096
22.267936507936508,-79.110245
22.291156462585032,-78.9303
22.31437641723356,-79.0054
22.337596371882086,-79.02239
22.360816326530614,-78.87874
22.38403628117914,-78.90763
22.407256235827663,-78.829094
22.430476190476192,-78.497986
22.453696145124717,-78.59621
22.47691609977324,-78.76477
22.50013605442177,-78.86096
22.523356009070294,-79.03189
22.54657596371882,-78.9111
22.569795918367348,-78.94078
22.593015873015872,-78.93278
22.6162358276644,-78.938324
22.639455782312925,-79.10822
22.66267573696145,-79.184265
22.68589569160998,-79.21589
22.709115646258503,-79.22974
22.732335600907028,-79.171524
22.755555555555556,-79.08024
22.77877551020408,-79.1452
22.801995464852606,-79.209175
22.825215419501134,-79.186554
22.84843537414966,-79.20997
22.871655328798187,-79.15746
22.894875283446712,-79.28252
22.918095238095237,-79.30233
22.941315192743765,-79.296234
22.96453514739229,-79.272644
