t0,decibel,new_decibel,time,diff
217.01369614512473,-68.19598,-68.19598,1717853084458,1
214.9471201814059,-56.00336,-57.80117656448,1717853084458,1
200.31854875283446,-46.341846,-53.170923,1717853084458,1
172.59392290249434,-65.2441,-65.2441,1717853084458,1
289.4599546485261,-78.38004,-78.38004,1717853084458,1
284.00326530612244,-76.6828,-76.6828,1717853084458,1
193.53832199546486,-55.094296,-57.5240185867808,1717853084458,1
3.7384126984126986,-61.199715,-60.97175205406125,1717853084458,1
109.38920634920635,-76.59803,-76.59803,1717853084458,1
128.5921088435374,-79.32782,-79.32782,1717853084458,1
204.21950113378685,-67.97535,-67.97535,1717853084458,1
282.1688888888889,-77.10145,-77.10145,1717853084458,1
251.95972789115646,-62.258743,-61.94915324700245,1717853084458,1
71.00662131519275,-79.04915,-79.04915,1717853084458,1
48.22784580498866,-74.36573,-74.36573,1717853084458,1
285.14104308390023,-76.25093,-76.25093,1717853084458,1
106.417052154195,-77.34494,-77.34494,1717853084458,1
132.26086167800455,-79.27693,-79.27693,1717853084458,1
239.8853514739229,-61.88964,-61.59576696648,1717853084458,1
5.804988662131519,-63.800243,-63.57227459295245,1717853084458,1
141.0612244897959,-70.06713,-70.06713,1717853084458,1
112.24526077097505,-78.84068,-78.84068,1717853084458,1
93.99437641723355,-77.9667,-77.9667,1717853084458,1
129.10294784580498,-79.42658,-79.42658,1717853084458,1
248.31419501133786,-77.4035,-77.4035,1717853084458,1
108.08888888888889,-79.03514,-79.03514,1717853084458,1
38.42902494331066,-77.15012,-77.15012,1717853084458,1
245.96897959183673,-56.645733,-58.04685510536445,1717853084458,1
32.46149659863946,-78.90332,-78.90332,1717853084458,1
35.75873015873016,-75.33084,-75.33084,1717853084458,1
58.16598639455783,-60.406166,-60.3128730409778,1717853084458,1
259.2043537414966,-79.1788,-79.1788,1717853084458,1
175.72861678004534,-54.34288,-57.171440000000004,1717853084458,1
107.87990929705215,-79.58466,-79.58466,1717853084458,1
55.65823129251701,-55.71919,-57.705659212805,1717853084458,1
30.696780045351474,-79.10952,-79.10952,1717853084458,1
166.46385487528346,-79.03288,-79.03288,1717853084458,1
191.58784580498866,-51.75865,-55.879325,1717853084458,1
106.37061224489796,-76.80459,-76.80459,1717853084458,1
130.84444444444443,-79.050644,-79.050644,1717853084458,1
276.61931972789114,-76.39259,-76.39259,1717853084458,1
16.184308390022675,-77.722725,-77.722725,1717853084458,1
182.41596371882085,-59.74962,-59.81534950722,1717853084458,1
61.30068027210884,-62.371845,-62.06016618520125,1717853084458,1
256.0,-77.79937,-77.79937,1717853084458,1
154.87709750566893,-77.08439,-77.08439,1717853084458,1
120.92952380952381,-79.14808,-79.14808,1717853084458,1
270.30349206349206,-78.91969,-78.91969,1717853084458,1
295.7990022675737,-77.20309,-77.20309,1717853084458,1
215.20253968253968,-55.79739,-57.731139040605,1717853084458,1
142.22222222222223,-78.690285,-78.690285,1717853084458,1
152.04426303854876,-78.13445,-78.13445,1717853084458,1
118.37532879818595,-79.415665,-79.415665,1717853084458,1
208.51519274376417,-72.63055,-72.63055,1717853084458,1
220.12517006802722,-54.07212,-57.03606,1717853084458,1
185.43455782312924,-60.217335,-60.16536297511125,1717853084458,1
14.210612244897959,-79.46852,-79.46852,1717853084458,1
282.1921088435374,-77.284454,-77.284454,1717853084458,1
83.15065759637189,-79.19893,-79.19893,1717853084458,1
271.8592290249433,-79.076324,-79.076324,1717853084458,1
230.3419501133787,-61.07202,-60.861476344020005,1717853084458,1
50.758820861678004,-72.08346,-72.08346,1717853084458,1
150.11700680272108,-78.30346,-78.30346,1717853084458,1
214.71492063492065,-60.3757,-60.2888325245,1717853084458,1
157.98857142857142,-75.62402,-75.62402,1717853084458,1
261.4334693877551,-78.83193,-78.83193,1717853084458,1
261.8746485260771,-78.72349,-78.72349,1717853084458,1
275.15646258503403,-79.12876,-79.12876,1717853084458,1
260.31891156462586,-79.567245,-79.567245,1717853084458,1
138.41414965986394,-79.370804,-79.370804,1717853084458,1
269.7926530612245,-79.30808,-79.30808,1717853084458,1
174.75337868480725,-70.028114,-70.028114,1717853084458,1
231.38684807256234,-61.042995,-60.836638178501246,1717853084458,1
188.52281179138322,-62.836914,-62.5300895521698,1717853084458,1
220.05551020408163,-53.20006,-56.600030000000004,1717853084458,1
124.4821768707483,-76.285866,-76.285866,1717853084458,1
15.371609977324264,-75.086555,-75.086555,1717853084458,1
276.29424036281176,-78.67626,-78.67626,1717853084458,1
89.23428571428572,-78.67603,-78.67603,1717853084458,1
199.13433106575962,-58.505898,-58.9910405393202,1717853084458,1
110.57342403628118,-79.46022,-79.46022,1717853084458,1
153.4374603174603,-77.955086,-77.955086,1717853084458,1
204.1962811791383,-69.00617,-69.00617,1717853084458,1
73.51437641723356,-78.90999,-78.90999,1717853084458,1
24.2184126984127,-78.51687,-78.51687,1717853084458,1
65.50349206349206,-50.60143,-55.300715,1717853084458,1
121.41714285714286,-79.13395,-79.13395,1717853084458,1
80.17850340136054,-79.23294,-79.23294,1717853084458,1
291.75873015873015,-78.40537,-78.40537,1717853084458,1
173.31374149659865,-61.300198,-61.0596742419602,1717853084458,1
107.94956916099773,-79.53808,-79.53808,1717853084458,1
233.68562358276645,-63.699757,-63.45922784295245,1717853084458,1
119.53632653061224,-79.17599,-79.17599,1717853084458,1
252.3312471655329,-72.77233,-72.77233,1717853084458,1
243.83274376417233,-67.184525,-67.184525,1717853084458,1
258.0897959183674,-76.98561,-76.98561,1717853084458,1
57.09786848072562,-58.53149,-59.006443581005,1717853084458,1
225.23356009070295,-52.943398,-56.471699,1717853084458,1
183.29832199546485,-67.85619,-67.85619,1717853084458,1
37.802086167800454,-77.51764,-77.51764,1717853084458,1
151.5566439909297,-78.051476,-78.051476,1717853084458,1
284.97850340136057,-76.458565,-76.458565,1717853084458,1
245.15628117913832,-75.28999,-75.28999,1717853084458,1
118.90938775510205,-79.28603,-79.28603,1717853084458,1
174.73015873015873,-69.28328,-69.28328,1717853084458,1
130.12462585034012,-78.91049,-78.91049,1717853084458,1
152.97306122448978,-78.49847,-78.49847,1717853084458,1
238.93333333333334,-54.972076,-57.486038,1717853084458,1
128.05804988662132,-78.95686,-78.95686,1717853084458,1
76.2311111111111,-78.523026,-78.523026,1717853084458,1
173.40662131519275,-61.354942,-61.1079998911682,1717853084458,1
134.76861678004536,-79.34659,-79.34659,1717853084458,1
232.87292517006802,-52.04462,-56.022310000000004,1717853084458,1
125.0162358276644,-78.452225,-78.452225,1717853084458,1
172.52426303854875,-62.77462,-62.46589080722,1717853084458,1
269.2353741496599,-79.44593,-79.44593,1717853084458,1
231.73514739229026,-58.834396,-59.1937286342408,1717853084458,1
143.19746031746033,-78.84738,-78.84738,1717853084458,1
31.277278911564625,-77.341125,-77.341125,1717853084458,1
160.38022675736963,-77.90507,-77.90507,1717853084458,1
68.31310657596372,-78.75346,-78.75346,1717853084458,1
194.76897959183674,-59.61889,-59.721429741605,1717853084458,1
193.97950113378684,-58.374603,-58.91304802038045,1717853084458,1
218.89451247165533,-48.254498,-54.127249,1717853084458,1
235.98439909297053,-47.45064,-53.725319999999996,1717853084458,1
73.46793650793651,-78.98571,-78.98571,1717853084458,1
261.68888888888887,-78.86465,-78.86465,1717853084458,1
49.504943310657595,-73.0755,-73.0755,1717853084458,1
113.77777777777777,-66.981384,-66.981384,1717853084458,1
125.31809523809524,-77.88601,-77.88601,1717853084458,1
96.08417233560091,-79.371445,-79.371445,1717853084458,1
108.69260770975056,-77.90282,-77.90282,1717853084458,1
238.32961451247166,-48.083946,-54.041973,1717853084458,1
187.84943310657596,-63.52436,-63.26432567048,1717853084458,1
185.41133786848073,-59.97694,-59.98273158818,1717853084458,1
90.67392290249433,-65.934814,-65.934814,1717853084458,1
268.7477551020408,-79.48405,-79.48405,1717853084458,1
60.95238095238095,-51.01632,-55.508160000000004,1717853084458,1
175.6821768707483,-55.913654,-57.7701516815858,1717853084458,1
168.9948299319728,-78.230705,-78.230705,1717853084458,1
64.50503401360544,-61.032932,-60.828046425831204,1717853084458,1
209.74585034013606,-69.96787,-69.96787,1717853084458,1
143.10458049886623,-78.84494,-78.84494,1717853084458,1
197.95011337868482,-59.908848,-59.9320514343552,1717853084458,1
196.95165532879818,-53.048515,-56.524257500000004,1717853084458,1
269.5372335600907,-79.3187,-79.3187,1717853084458,1
228.80943310657597,-54.214603,-57.1073015,1717853084458,1
69.79918367346939,-78.67855,-78.67855,1717853084458,1
195.11727891156463,-54.33689,-57.168445,1717853084458,1
191.19310657596372,-57.533077,-58.45409320439645,1717853084458,1
60.232562358276645,-65.05201,-65.05201,1717853084458,1
134.93115646258502,-79.281364,-79.281364,1717853084458,1
156.5257142857143,-76.122406,-76.122406,1717853084458,1
171.71156462585034,-56.627872,-58.039466362419205,1717853084458,1
76.0453514739229,-76.615326,-76.615326,1717853084458,1
78.78530612244899,-78.93043,-78.93043,1717853084458,1
188.17451247165533,-53.617435,-56.8087175,1717853084458,1
134.9079365079365,-79.3884,-79.3884,1717853084458,1
183.66984126984127,-62.51037,-62.197875376845005,1717853084458,1
279.56825396825394,-76.20328,-76.20328,1717853084458,1
63.25115646258504,-56.57923,-58.019505869645,1717853084458,1
218.12825396825397,-70.81034,-70.81034,1717853084458,1
181.78902494331066,-55.15147,-57.539014658045,1717853084458,1
97.33804988662132,-78.33219,-78.33219,1717853084458,1
289.5063945578231,-78.38727,-78.38727,1717853084458,1
35.9677097505669,-76.59054,-76.59054,1717853084458,1
174.7069387755102,-69.16965,-69.16965,1717853084458,1
292.7804081632653,-77.31864,-77.31864,1717853084458,1
90.4649433106576,-71.16676,-71.16676,1717853084458,1
251.77396825396826,-51.512093,-55.7560465,1717853084458,1
112.47746031746031,-78.927704,-78.927704,1717853084458,1
260.24925170068025,-79.57003,-79.57003,1717853084458,1
170.6898866213152,-79.77621,-79.77621,1717853084458,1
22.360816326530614,-78.87874,-78.87874,1717853084458,1
260.1099319727891,-79.6895,-79.6895,1717853084458,1
91.55628117913832,-78.91567,-78.91567,1717853084458,1
24.49705215419501,-78.61795,-78.61795,1717853084458,1
190.542947845805,-65.26436,-65.26436,1717853084458,1
62.04371882086168,-63.3343,-63.0566028245,1717853084458,1
167.857052154195,-79.33607,-79.33607,1717853084458,1
199.3897505668934,-55.987686,-57.7956976817298,1717853084458,1
41.61015873015873,-70.69451,-70.69451,1717853084458,1
150.62784580498865,-78.290726,-78.290726,1717853084458,1
12.538775510204081,-79.687645,-79.687645,1717853084458,1
193.3990022675737,-59.894432,-59.9213812301312,1717853084458,1
89.62902494331065,-76.51909,-76.51909,1717853084458,1
186.66521541950112,-64.78103,-64.728684893045,1717853084458,1
261.78176870748297,-78.66878,-78.66878,1717853084458,1
78.32090702947846,-78.445885,-78.445885,1717853084458,1
144.59065759637187,-79.07663,-79.07663,1717853084458,1
117.05179138321995,-79.18888,-79.18888,1717853084458,1
25.44907029478458,-79.02441,-79.02441,1717853084458,1
161.61088435374148,-73.15948,-73.15948,1717853084458,1
117.21433106575964,-79.385376,-79.385376,1717853084458,1
100.7049433106576,-73.138336,-73.138336,1717853084458,1
140.01632653061225,-79.12754,-79.12754,1717853084458,1
21.223038548752836,-78.83816,-78.83816,1717853084458,1
182.88036281179137,-64.41514,-64.28602806097999,1717853084458,1
8.614603174603175,-79.685486,-79.685486,1717853084458,1
219.33569160997732,-58.050503,-58.72790417765045,1717853084458,1
81.59492063492064,-78.8297,-78.8297,1717853084458,1
9.079002267573696,-79.62446,-79.62446,1717853084458,1
157.89569160997732,-75.74942,-75.74942,1717853084458,1
192.09868480725623,-54.477654,-57.238827,1717853084458,1
229.69179138321996,-54.482635,-57.2413175,1717853084458,1
10.495419501133787,-79.78253,-79.78253,1717853084458,1
70.05460317460317,-78.92214,-78.92214,1717853084458,1
94.87673469387755,-78.86663,-78.86663,1717853084458,1
12.72453514739229,-79.26998,-79.26998,1717853084458,1
82.40761904761905,-78.54738,-78.54738,1717853084458,1
14.187392290249432,-79.52913,-79.52913,1717853084458,1
135.53487528344672,-79.20027,-79.20027,1717853084458,1
188.19773242630384,-54.17468,-57.08734,1717853084458,1
119.09514739229024,-79.26731,-79.26731,1717853084458,1
231.50294784580498,-62.013683,-61.71300821122445,1717853084458,1
160.70530612244897,-78.183334,-78.183334,1717853084458,1
238.39927437641722,-47.966934,-53.983467000000005,1717853084458,1
49.73714285714286,-73.09797,-73.09797,1717853084458,1
252.28480725623584,-72.117584,-72.117584,1717853084458,1
122.3459410430839,-79.26232,-79.26232,1717853084458,1
141.20054421768708,-68.47707,-68.47707,1717853084458,1
204.9857596371882,-62.06777,-61.764611138645,1717853084458,1
284.4212244897959,-76.91829,-76.91829,1717853084458,1
146.93587301587303,-78.82779,-78.82779,1717853084458,1
98.10430839002268,-78.76728,-78.76728,1717853084458,1
79.76054421768707,-79.04469,-79.04469,1717853084458,1
147.14485260770974,-78.68311,-78.68311,1717853084458,1
226.62675736961452,-57.679985,-58.52911223001125,1717853084458,1
82.05931972789115,-79.00501,-79.00501,1717853084458,1
18.622403628117915,-78.923996,-78.923996,1717853084458,1
72.35337868480725,-79.09942,-79.09942,1717853084458,1
159.68362811791383,-76.87818,-76.87818,1717853084458,1
27.88716553287982,-72.688065,-72.688065,1717853084458,1
26.284988662131518,-79.01186,-79.01186,1717853084458,1
56.726349206349205,-52.09112,-56.045559999999995,1717853084458,1
228.25215419501134,-53.96484,-56.982420000000005,1717853084458,1
160.8214058956916,-78.27567,-78.27567,1717853084458,1
121.64934240362811,-78.79162,-78.79162,1717853084458,1
189.0336507936508,-67.39788,-67.39788,1717853084458,1
155.17895691609976,-77.182915,-77.182915,1717853084458,1
92.16,-78.912575,-78.912575,1717853084458,1
115.03165532879818,-78.44625,-78.44625,1717853084458,1
139.29650793650794,-79.204765,-79.204765,1717853084458,1
274.01868480725625,-78.94293,-78.94293,1717853084458,1
190.7983673469388,-67.10917,-67.10917,1717853084458,1
4.783310657596372,-63.669273,-63.42513296742645,1717853084458,1
260.15637188208615,-79.65984,-79.65984,1717853084458,1
40.44916099773243,-77.07203,-77.07203,1717853084458,1
81.89678004535148,-78.91646,-78.91646,1717853084458,1
168.739410430839,-77.71518,-77.71518,1717853084458,1
12.144036281179138,-79.33271,-79.33271,1717853084458,1
6.919546485260771,-79.40351,-79.40351,1717853084458,1
56.05297052154195,-55.450054,-57.6226409301458,1717853084458,1
239.7228117913832,-58.301052,-58.8701102153352,1717853084458,1
65.34095238095239,-56.459255,-57.97128500775125,1717853084458,1
185.24879818594104,-61.101097,-60.88644348017045,1717853084458,1
239.39773242630386,-64.13537,-63.956591751845,1717853084458,1
282.05278911564625,-77.226524,-77.226524,1717853084458,1
82.47727891156462,-79.11192,-79.11192,1717853084458,1
227.20725623582766,-57.467533,-58.42131920530445,1717853084458,1
190.33396825396827,-65.94325,-65.94325,1717853084458,1
112.94185941043084,-78.78924,-78.78924,1717853084458,1
244.1578231292517,-76.0014,-76.0014,1717853084458,1
87.74820861678005,-79.06594,-79.06594,1717853084458,1
215.17931972789117,-56.67302,-58.05820479602,1717853084458,1
73.88589569160997,-78.22184,-78.22184,1717853084458,1
86.70331065759638,-79.14495,-79.14495,1717853084458,1
171.73478458049885,-58.2965,-58.8674706125,1717853084458,1
241.4875283446712,-63.448376,-63.1808468518688,1717853084458,1
97.61668934240363,-78.886314,-78.886314,1717853084458,1
90.6507029478458,-65.850685,-65.850685,1717853084458,1
162.47002267573697,-73.786514,-73.786514,1717853084458,1
96.10739229024944,-79.3373,-79.3373,1717853084458,1
57.56226757369615,-55.525497,-57.64518160485045,1717853084458,1
83.80081632653061,-79.24849,-79.24849,1717853084458,1
59.559183673469384,-56.670483,-58.05714642266445,1717853084458,1
58.72326530612245,-51.228054,-55.614027,1717853084458,1
84.45097505668934,-79.09937,-79.09937,1717853084458,1
191.7968253968254,-53.39555,-56.697775,1717853084458,1
280.6131519274376,-76.77043,-76.77043,1717853084458,1
75.18621315192743,-77.57157,-77.57157,1717853084458,1
131.56426303854875,-79.35433,-79.35433,1717853084458,1
33.52961451247165,-77.54882,-77.54882,1717853084458,1
293.7788662131519,-76.39615,-76.39615,1717853084458,1
181.76580498866213,-55.580227,-57.66188991857645,1717853084458,1
258.34521541950113,-77.31052,-77.31052,1717853084458,1
47.85632653061224,-73.556465,-73.556465,1717853084458,1
3.7848526077097504,-65.52436,-65.52436,1717853084458,1
234.19646258503403,-59.464912,-59.6129999583872,1717853084458,1
197.27673469387756,-58.37936,-58.915843700479996,1717853084458,1
17.647165532879818,-73.554016,-73.554016,1717853084458,1
58.46784580498866,-52.23343,-56.116715,1717853084458,1
86.68009070294785,-79.19814,-79.19814,1717853084458,1
174.56761904761905,-65.91221,-65.91221,1717853084458,1
48.6225850340136,-65.632576,-65.632576,1717853084458,1
52.407437641723355,-73.77325,-73.77325,1717853084458,1
18.15800453514739,-75.660805,-75.660805,1717853084458,1
175.35709750566895,-55.59177,-57.665452086645,1717853084458,1
90.85968253968254,-66.743286,-66.743286,1717853084458,1
39.63646258503401,-77.19219,-77.19219,1717853084458,1
215.69015873015874,-54.879833,-57.439916499999995,1717853084458,1
8.800362811791382,-79.64547,-79.64547,1717853084458,1
172.77968253968254,-69.59346,-69.59346,1717853084458,1
106.53315192743764,-79.18596,-79.18596,1717853084458,1
215.45795918367347,-50.285885,-55.142942500000004,1717853084458,1
109.11056689342404,-79.49232,-79.49232,1717853084458,1
42.887256235827664,-77.66031,-77.66031,1717853084458,1
164.44371882086168,-75.76222,-75.76222,1717853084458,1
206.54149659863947,-63.748528,-63.513969108339204,1717853084458,1
225.1174603174603,-55.719543,-57.70577285644245,1717853084458,1
195.83709750566894,-70.1573,-70.1573,1717853084458,1
135.39555555555555,-79.23691,-79.23691,1717853084458,1
105.11673469387755,-78.269745,-78.269745,1717853084458,1
173.42984126984126,-60.76816,-60.60562348928,1717853084458,1
295.93832199546483,-77.10602,-77.10602,1717853084458,1
132.678820861678,-79.41117,-79.41117,1717853084458,1
49.20308390022676,-73.12198,-73.12198,1717853084458,1
144.54421768707482,-78.99083,-78.99083,1717853084458,1
12.30657596371882,-78.13261,-78.13261,1717853084458,1
216.9904761904762,-68.96386,-68.96386,1717853084458,1
73.7233560090703,-78.989044,-78.989044,1717853084458,1
142.38476190476192,-78.775826,-78.775826,1717853084458,1
41.44761904761905,-77.35027,-77.35027,1717853084458,1
206.26285714285714,-69.19901,-69.19901,1717853084458,1
74.8843537414966,-77.960464,-77.960464,1717853084458,1
157.5241723356009,-75.875244,-75.875244,1717853084458,1
241.51074829931972,-63.810898,-63.5843206783202,1717853084458,1
21.083718820861677,-78.80744,-78.80744,1717853084458,1
10.100680272108843,-79.59856,-79.59856,1717853084458,1
198.71637188208618,-55.988514,-57.7959864964098,1717853084458,1
28.003265306122447,-74.46477,-74.46477,1717853084458,1
166.1619954648526,-79.357,-79.357,1717853084458,1
184.78439909297052,-69.903404,-69.903404,1717853084458,1
217.8031746031746,-68.79707,-68.79707,1717853084458,1
292.98938775510203,-77.093155,-77.093155,1717853084458,1
199.78448979591838,-52.389336,-56.194668,1717853084458,1
178.74721088435373,-69.50243,-69.50243,1717853084458,1
79.89986394557823,-79.310425,-79.310425,1717853084458,1
205.03219954648526,-66.466156,-66.466156,1717853084458,1
212.53224489795917,-57.901447,-58.64628148469045,1717853084458,1
293.05904761904765,-77.146126,-77.146126,1717853084458,1
180.9298866213152,-54.115936,-57.057968,1717853084458,1
3.2275736961451247,-77.44997,-77.44997,1717853084458,1
101.3318820861678,-77.04404,-77.04404,1717853084458,1
29.675102040816327,-79.01294,-79.01294,1717853084458,1
110.3180045351474,-79.4382,-79.4382,1717853084458,1
15.418049886621315,-75.87533,-75.87533,1717853084458,1
203.1049433106576,-65.8002,-65.8002,1717853084458,1
266.7740589569161,-79.65314,-79.65314,1717853084458,1
163.9096598639456,-64.876076,-64.8458628578888,1717853084458,1
190.24108843537414,-66.26981,-66.26981,1717853084458,1
263.73224489795916,-78.37,-78.37,1717853084458,1
36.617868480725626,-78.55133,-78.55133,1717853084458,1
75.46485260770974,-77.66874,-77.66874,1717853084458,1
221.84344671201814,-51.37131,-55.685655,1717853084458,1
197.78757369614513,-55.324253,-57.58632025040045,1717853084458,1
191.33242630385487,-53.349308,-56.674654000000004,1717853084458,1
224.69950113378684,-60.440845,-60.340350965701255,1717853084458,1
145.89097505668934,-78.97265,-78.97265,1717853084458,1
100.63528344671202,-77.35961,-77.35961,1717853084458,1
244.5293424036281,-57.66869,-58.523267815805,1717853084458,1
148.65414965986395,-78.50281,-78.50281,1717853084458,1
14.628571428571428,-79.32278,-79.32278,1717853084458,1
292.8732879818594,-77.23876,-77.23876,1717853084458,1
141.71138321995466,-73.74679,-73.74679,1717853084458,1
89.46648526077098,-79.18629,-79.18629,1717853084458,1
218.5229931972789,-49.60077,-54.800385,1717853084458,1
22.151836734693877,-79.10669,-79.10669,1717853084458,1
129.1958276643991,-79.47325,-79.47325,1717853084458,1
16.532607709750568,-78.47633,-78.47633,1717853084458,1
156.15419501133786,-76.844574,-76.844574,1717853084458,1
145.0550566893424,-78.875946,-78.875946,1717853084458,1
255.9071201814059,-78.44851,-78.44851,1717853084458,1
123.78557823129252,-79.22785,-79.22785,1717853084458,1
181.4639455782313,-60.779404,-60.6149265297608,1717853084458,1
282.14566893424035,-77.05125,-77.05125,1717853084458,1
9.427301587301587,-79.64445,-79.64445,1717853084458,1
140.36462585034013,-79.11686,-79.11686,1717853084458,1
202.75664399092972,-67.10715,-67.10715,1717853084458,1
139.64480725623582,-79.229225,-79.229225,1717853084458,1
292.1302494331066,-78.2078,-78.2078,1717853084458,1
22.77877551020408,-79.1452,-79.1452,1717853084458,1
146.7501133786848,-79.09893,-79.09893,1717853084458,1
249.56807256235828,-55.360313,-57.59656952289845,1717853084458,1
246.06185941043083,-55.209763,-57.55464077580845,1717853084458,1
286.0698412698413,-76.12722,-76.12722,1717853084458,1
189.10331065759638,-67.192955,-67.192955,1717853084458,1
48.87800453514739,-72.90819,-72.90819,1717853084458,1
142.15256235827664,-78.61908,-78.61908,1717853084458,1
19.853061224489796,-79.466644,-79.466644,1717853084458,1
177.77197278911564,-63.314663,-63.03534679017845,1717853084458,1
295.6132426303855,-77.38697,-77.38697,1717853084458,1
18.134784580498867,-76.89001,-76.89001,1717853084458,1
100.33342403628117,-78.27797,-78.27797,1717853084458,1
189.8463492063492,-66.44366,-66.44366,1717853084458,1
210.69786848072562,-59.486645,-59.628160417801254,1717853084458,1
228.90231292517007,-53.57537,-56.787684999999996,1717853084458,1
145.7516553287982,-79.13553,-79.13553,1717853084458,1
230.94566893424036,-66.87647,-66.87647,1717853084458,1
132.86458049886622,-79.41616,-79.41616,1717853084458,1
120.76698412698413,-74.62286,-74.62286,1717853084458,1
270.4660317460318,-79.0002,-79.0002,1717853084458,1
170.6202267573696,-79.73879,-79.73879,1717853084458,1
174.4282993197279,-60.44667,-60.344978204445,1717853084458,1
22.407256235827663,-78.829094,-78.829094,1717853084458,1
270.81433106575963,-79.053635,-79.053635,1717853084458,1
85.93705215419502,-79.184326,-79.184326,1717853084458,1
219.54467120181405,-63.045006,-62.7473575770018,1717853084458,1
229.9007709750567,-57.32634,-58.35217788978,1717853084458,1
113.19727891156462,-73.66887,-73.66887,1717853084458,1
164.35083900226758,-74.86637,-74.86637,1717853084458,1
125.87537414965986,-78.88114,-78.88114,1717853084458,1
102.56253968253968,-78.88439,-78.88439,1717853084458,1
125.27165532879819,-77.35921,-77.35921,1717853084458,1
117.84126984126983,-79.4881,-79.4881,1717853084458,1
98.56870748299319,-78.72596,-78.72596,1717853084458,1
